"Date","Price","Open","High","Low","Change %"
"Dec 05, 2013","11,962.5","12,012.5","12,047.5","11,922.5","-0.19%"
"Dec 04, 2013","11,985.0","11,930.0","12,010.0","11,930.0","0.84%"
"Dec 03, 2013","11,885.0","11,755.0","11,925.0","11,755.0","0.98%"
"Dec 02, 2013","11,770.0","11,955.0","11,960.0","11,690.0","-1.61%"
"Nov 29, 2013","11,962.5","11,997.5","11,997.5","11,962.5","-0.44%"
"Nov 28, 2013","12,015.0","11,895.0","12,025.0","11,895.0","1.09%"
"Nov 27, 2013","11,885.0","11,795.0","11,885.0","11,780.0","1.04%"
"Nov 26, 2013","11,762.5","11,732.5","11,797.5","11,732.5","0.13%"
"Nov 25, 2013","11,747.5","11,692.5","11,752.5","11,682.5","0.45%"
"Nov 22, 2013","11,695.0","11,710.0","11,735.0","11,695.0","-0.06%"
"Nov 21, 2013","11,702.5","11,677.5","11,732.5","11,677.5","0.39%"
"Nov 20, 2013","11,657.5","11,597.5","11,657.5","11,597.5","0.52%"
"Nov 19, 2013","11,597.5","11,627.5","11,627.5","11,572.5","-0.30%"
"Nov 18, 2013","11,632.5","11,602.5","11,647.5","11,602.5","0.11%"
"Nov 15, 2013","11,620.0","11,535.0","11,635.0","11,525.0","0.67%"
"Nov 14, 2013","11,542.5","11,557.5","11,567.5","11,512.5","-0.54%"
"Nov 13, 2013","11,605.0","11,621.0","11,680.0","11,590.0","0.11%"
"Nov 12, 2013","11,592.5","11,552.5","11,637.5","11,532.5","0.28%"
"Nov 11, 2013","11,560.0","11,425.0","11,565.0","11,425.0","1.31%"
"Nov 08, 2013","11,410.0","11,405.0","11,420.0","11,390.0","0.18%"
"Nov 07, 2013","11,390.0","11,405.0","11,415.0","11,360.0","-0.15%"
"Nov 06, 2013","11,407.5","11,387.5","11,432.5","11,387.5","0.46%"
"Nov 05, 2013","11,355.0","11,355.0","11,355.0","11,355.0","0.00%"
"Nov 04, 2013","11,355.0","11,310.0","11,390.0","11,310.0","0.20%"
"Nov 01, 2013","11,332.5","11,292.5","11,382.5","11,292.5","0.53%"
"Oct 31, 2013","11,272.5","11,192.5","11,287.5","11,192.5","0.87%"
"Oct 30, 2013","11,175.0","11,130.0","11,220.0","11,130.0","0.65%"
"Oct 29, 2013","11,102.5","11,067.5","11,102.5","11,049.5","0.45%"
"Oct 28, 2013","11,053.0","10,975.0","11,105.0","10,975.0","0.34%"
"Oct 25, 2013","11,015.0","11,145.0","11,155.0","10,915.0","-1.26%"
"Oct 24, 2013","11,155.0","11,265.0","11,285.0","11,130.0","-1.01%"
"Oct 23, 2013","11,269.0","11,269.0","11,274.0","11,239.0","-0.20%"
"Oct 22, 2013","11,291.5","11,333.5","11,348.5","11,288.5","-0.38%"
"Oct 21, 2013","11,335.0","11,320.0","11,365.0","11,320.0","0.11%"
"Oct 18, 2013","11,322.5","11,292.5","11,322.5","11,279.5","-0.07%"
"Oct 17, 2013","11,330.0","11,345.0","11,365.0","11,315.0","-0.31%"
"Oct 16, 2013","11,365.0","11,335.0","11,365.0","11,285.0","0.00%"
"Oct 15, 2013","11,365.0","11,365.0","11,365.0","11,365.0","0.00%"
"Oct 14, 2013","11,365.0","11,365.0","11,365.0","11,365.0","0.00%"
"Oct 11, 2013","11,365.0","11,485.0","11,485.0","11,355.0","-1.09%"
"Oct 10, 2013","11,490.0","11,535.0","11,555.0","11,490.0","-0.37%"
"Oct 09, 2013","11,532.5","11,522.5","11,552.5","11,512.5","0.14%"
"Oct 08, 2013","11,516.0","11,531.0","11,551.0","11,516.0","-0.08%"
"Oct 07, 2013","11,525.0","11,515.0","11,550.0","11,505.0","0.02%"
"Oct 04, 2013","11,522.5","11,537.5","11,569.5","11,497.5","-0.04%"
"Oct 03, 2013","11,527.5","11,537.5","11,557.5","11,527.5","-0.02%"
"Oct 02, 2013","11,530.0","11,540.0","11,576.0","11,510.0","0.22%"
"Oct 01, 2013","11,505.0","11,610.0","11,610.0","11,500.0","-0.65%"
"Sep 30, 2013","11,580.0","11,535.0","11,670.0","11,535.0","0.37%"
"Sep 27, 2013","11,537.5","11,482.5","11,567.5","11,482.5","0.70%"
"Sep 26, 2013","11,457.5","11,547.5","11,587.5","11,432.5","-0.24%"
"Sep 25, 2013","11,485.0","11,495.0","11,585.0","11,485.0","0.13%"
"Sep 24, 2013","11,470.0","11,490.0","11,590.0","11,470.0","0.22%"
"Sep 23, 2013","11,445.0","11,345.0","11,515.0","11,345.0","0.84%"
"Sep 20, 2013","11,350.0","11,285.0","11,400.0","11,280.0","0.60%"
"Sep 19, 2013","11,282.5","11,465.5","11,465.5","11,200.5","-1.68%"
"Sep 18, 2013","11,475.0","11,465.0","11,527.0","11,465.0","0.26%"
"Sep 17, 2013","11,445.0","11,415.0","11,485.0","11,415.0","0.59%"
"Sep 16, 2013","11,377.5","11,317.5","11,442.5","11,307.5","-0.28%"
"Sep 13, 2013","11,410.0","11,355.0","11,470.0","11,355.0","0.53%"
"Sep 12, 2013","11,350.0","11,425.0","11,545.0","11,345.0","0.04%"
"Sep 11, 2013","11,345.0","11,265.0","11,495.0","11,265.0","0.98%"
"Sep 10, 2013","11,235.0","11,165.0","11,525.0","11,165.0","0.67%"
"Sep 09, 2013","11,160.0","11,170.0","11,190.0","11,160.0","-0.13%"
"Sep 06, 2013","11,175.0","11,175.0","11,176.0","11,125.0","0.45%"
"Sep 05, 2013","11,125.0","11,125.0","11,125.0","11,125.0","0.00%"
"Sep 04, 2013","11,125.0","11,105.0","11,125.0","11,105.0","0.54%"
"Sep 03, 2013","11,065.0","10,990.0","11,065.0","10,990.0","0.80%"
"Sep 02, 2013","10,977.5","10,927.5","10,977.5","10,917.5","0.53%"
"Aug 30, 2013","10,920.0","10,910.0","10,930.0","10,900.0","-0.14%"
"Aug 29, 2013","10,935.0","10,945.0","10,945.0","10,915.0","-0.09%"
"Aug 28, 2013","10,945.0","10,915.0","10,965.0","10,905.0","0.18%"
"Aug 27, 2013","10,925.0","10,855.0","10,930.0","10,855.0","0.74%"
"Aug 26, 2013","10,845.0","10,785.0","10,880.0","10,785.0","0.60%"
"Aug 23, 2013","10,780.0","10,810.0","10,840.0","10,780.0","-0.35%"
"Aug 22, 2013","10,817.5","10,797.5","10,822.5","10,797.5","0.39%"
"Aug 21, 2013","10,775.0","10,720.0","10,800.0","10,720.0","0.84%"
"Aug 20, 2013","10,685.0","10,495.0","10,705.0","10,490.0","1.86%"
"Aug 19, 2013","10,490.0","10,395.0","10,500.0","10,395.0","1.01%"
"Aug 16, 2013","10,385.0","10,375.0","10,390.0","10,375.0","0.34%"
"Aug 15, 2013","10,350.0","10,295.0","10,350.0","10,295.0","0.56%"
"Aug 14, 2013","10,292.5","10,292.5","10,293.5","10,292.5","0.02%"
"Aug 13, 2013","10,290.0","10,285.0","10,290.0","10,285.0","0.00%"
"Aug 12, 2013","10,290.0","10,275.0","10,290.0","10,275.0","0.05%"
"Aug 09, 2013","10,285.0","10,285.0","10,285.0","10,285.0","0.00%"
"Aug 08, 2013","10,285.0","10,285.0","10,285.0","10,285.0","0.00%"
"Aug 07, 2013","10,285.0","10,285.0","10,285.0","10,285.0","0.00%"
"Aug 06, 2013","10,285.0","10,285.0","10,285.0","10,285.0","0.00%"
"Aug 05, 2013","10,285.0","10,285.0","10,285.0","10,285.0","0.00%"
"Aug 02, 2013","10,285.0","10,280.0","10,290.0","10,280.0","0.05%"
"Aug 01, 2013","10,280.0","10,280.0","10,290.0","10,275.0","0.02%"
"Jul 31, 2013","10,277.5","10,277.5","10,287.5","10,277.5","0.05%"
"Jul 30, 2013","10,272.5","10,267.5","10,287.5","10,267.5","0.00%"
"Jul 29, 2013","10,272.5","10,277.5","10,287.5","10,257.5","0.07%"
"Jul 26, 2013","10,265.0","10,270.0","10,275.0","10,250.0","-0.02%"
"Jul 25, 2013","10,267.5","10,257.5","10,287.5","10,256.5","0.07%"
"Jul 24, 2013","10,260.0","10,210.0","10,275.0","10,210.0","0.59%"
"Jul 23, 2013","10,200.0","10,220.0","10,270.0","10,145.0","1.34%"
"Jul 22, 2013","10,065.0","10,075.0","10,075.0","10,065.0","-0.12%"
"Jul 19, 2013","10,077.5","10,067.5","10,107.5","10,067.5","0.17%"
"Jul 18, 2013","10,060.0","10,055.0","10,065.0","10,055.0","0.15%"
"Jul 17, 2013","10,045.0","10,034.0","10,046.0","10,034.0","0.10%"
"Jul 16, 2013","10,035.0","10,035.0","10,040.0","10,034.0","0.17%"
"Jul 15, 2013","10,017.5","10,002.5","10,032.5","10,002.5","0.25%"
"Jul 12, 2013","9,992.5","9,977.5","9,992.5","9,972.5","0.23%"
"Jul 11, 2013","9,970.0","9,965.0","9,985.0","9,965.0","0.05%"
"Jul 10, 2013","9,965.0","9,965.0","9,975.0","9,960.0","0.08%"
"Jul 09, 2013","9,957.5","9,952.5","9,957.5","9,951.5","0.03%"
"Jul 08, 2013","9,955.0","9,945.0","9,960.0","9,945.0","0.13%"
"Jul 05, 2013","9,942.5","9,940.5","9,942.5","9,932.5","0.03%"
"Jul 04, 2013","9,940.0","9,940.0","9,943.0","9,939.0","0.00%"
"Jul 03, 2013","9,940.0","9,940.0","9,940.0","9,935.0","0.07%"
"Jul 02, 2013","9,933.0","9,935.0","9,940.0","9,933.0","0.06%"
"Jul 01, 2013","9,927.5","9,932.5","9,942.5","9,926.5","0.03%"
"Jun 28, 2013","9,925.0","9,920.0","9,930.0","9,920.0","0.00%"
"Jun 27, 2013","9,925.0","9,935.0","9,936.0","9,925.0","0.00%"
"Jun 26, 2013","9,925.0","9,919.0","9,940.0","9,919.0","0.05%"
"Jun 25, 2013","9,920.0","9,935.0","9,945.0","9,919.0","-0.10%"
"Jun 24, 2013","9,930.0","9,925.0","9,936.0","9,924.0","0.05%"
"Jun 21, 2013","9,925.0","9,930.0","9,940.0","9,925.0","0.00%"
"Jun 20, 2013","9,925.0","9,920.0","9,930.0","9,919.0","0.18%"
"Jun 19, 2013","9,907.5","9,902.5","9,912.5","9,897.5","0.03%"
"Jun 18, 2013","9,905.0","9,900.0","9,960.0","9,895.0","0.18%"
"Jun 17, 2013","9,887.5","9,872.5","9,887.5","9,872.5","0.15%"
"Jun 14, 2013","9,872.5","9,852.5","9,883.5","9,852.5","-0.10%"
"Jun 13, 2013","9,882.5","9,887.5","9,897.5","9,867.5","0.23%"
"Jun 12, 2013","9,860.0","9,845.0","9,865.0","9,844.0","0.36%"
"Jun 11, 2013","9,825.0","9,820.0","9,835.0","9,815.0","0.13%"
"Jun 10, 2013","9,812.5","9,807.5","9,813.5","9,802.5","0.08%"
"Jun 07, 2013","9,805.0","9,780.0","9,805.0","9,780.0","0.13%"
"Jun 06, 2013","9,792.5","9,792.5","9,792.5","9,792.5","0.00%"
"Jun 05, 2013","9,792.5","9,802.5","9,807.5","9,792.5","-0.08%"
"Jun 04, 2013","9,800.0","9,805.0","9,810.0","9,795.0","-0.05%"
"Jun 03, 2013","9,805.0","9,810.0","9,815.0","9,805.0","0.10%"
"May 31, 2013","9,795.0","9,805.0","9,806.0","9,790.0","-0.10%"
"May 30, 2013","9,805.0","9,815.0","9,815.0","9,805.0","0.03%"
"May 29, 2013","9,802.5","9,812.5","9,813.5","9,802.5","0.10%"
"May 28, 2013","9,792.5","9,797.5","9,802.5","9,792.5","0.03%"
"May 27, 2013","9,790.0","9,775.0","9,800.0","9,775.0","0.18%"
"May 24, 2013","9,772.5","9,772.5","9,773.5","9,771.5","0.01%"
"May 23, 2013","9,771.5","9,772.5","9,772.5","9,771.5","0.06%"
"May 22, 2013","9,765.5","9,767.5","9,767.5","9,765.5","0.03%"
"May 21, 2013","9,762.5","9,757.5","9,767.5","9,757.5","0.05%"
"May 20, 2013","9,757.5","9,752.5","9,762.5","9,751.5","0.02%"
"May 17, 2013","9,755.5","9,747.5","9,762.5","9,746.5","0.06%"
"May 16, 2013","9,750.0","9,743.0","9,759.0","9,743.0","0.03%"
"May 15, 2013","9,747.5","9,742.5","9,750.5","9,742.5","0.10%"
"May 14, 2013","9,737.5","9,736.5","9,740.5","9,731.5","0.00%"
"May 13, 2013","9,737.5","9,735.5","9,744.5","9,735.5","0.04%"
"May 10, 2013","9,734.0","9,736.0","9,744.0","9,734.0","0.04%"
"May 09, 2013","9,730.0","9,730.0","9,730.0","9,730.0","0.00%"
"May 08, 2013","9,730.0","9,734.0","9,737.0","9,726.0","-0.05%"
"May 07, 2013","9,734.5","9,732.5","9,740.5","9,732.5","0.00%"
"May 06, 2013","9,734.5","9,727.5","9,735.5","9,727.5","0.00%"
"May 03, 2013","9,734.5","9,737.5","9,742.5","9,734.5","-0.03%"
"May 02, 2013","9,737.0","9,727.0","9,742.0","9,727.0","0.15%"
"May 01, 2013","9,722.5","9,722.5","9,732.5","9,722.5","0.00%"
"Apr 30, 2013","9,722.5","9,717.5","9,724.5","9,717.5","0.02%"
"Apr 29, 2013","9,720.5","9,722.5","9,723.5","9,717.5","0.00%"
"Apr 26, 2013","9,720.5","9,715.5","9,724.5","9,715.5","0.03%"
"Apr 25, 2013","9,718.0","9,713.0","9,721.0","9,713.0","0.01%"
"Apr 24, 2013","9,717.5","9,727.5","9,730.5","9,717.5","-0.06%"
"Apr 23, 2013","9,723.5","9,716.5","9,726.5","9,716.5","0.06%"
"Apr 22, 2013","9,717.5","9,711.5","9,717.5","9,711.5","0.05%"
"Apr 19, 2013","9,712.5","9,712.5","9,715.5","9,707.5","-0.02%"
"Apr 18, 2013","9,714.5","9,712.5","9,724.5","9,712.5","0.05%"
"Apr 17, 2013","9,710.0","9,711.0","9,716.0","9,703.0","-0.07%"
"Apr 16, 2013","9,717.0","9,717.0","9,727.0","9,711.0","0.05%"
"Apr 15, 2013","9,712.0","9,696.0","9,715.0","9,696.0","-0.01%"
"Apr 12, 2013","9,712.5","9,707.5","9,714.5","9,707.5","0.10%"
"Apr 11, 2013","9,703.0","9,661.0","9,703.0","9,661.0","0.13%"
"Apr 10, 2013","9,690.0","9,712.0","9,712.0","9,687.0","-0.31%"
"Apr 09, 2013","9,720.0","9,744.0","9,744.0","9,717.0","-0.29%"
"Apr 08, 2013","9,748.5","9,748.5","9,760.5","9,748.5","0.02%"
"Apr 05, 2013","9,747.0","9,752.0","9,752.0","9,747.0","-0.02%"
"Apr 04, 2013","9,749.0","9,744.0","9,759.0","9,744.0","0.02%"
"Apr 03, 2013","9,747.0","9,737.0","9,750.0","9,737.0","0.10%"
"Apr 02, 2013","9,737.0","9,726.0","9,739.0","9,726.0","-0.01%"
"Apr 01, 2013","9,737.5","9,715.5","9,737.5","9,715.5","0.21%"
"Mar 29, 2013","9,717.5","9,717.5","9,717.5","9,717.5","0.00%"
"Mar 28, 2013","9,717.5","9,724.5","9,724.5","9,702.5","-0.07%"
"Mar 27, 2013","9,724.5","9,730.5","9,735.5","9,707.5","-0.07%"
"Mar 26, 2013","9,731.5","9,741.5","9,748.5","9,721.5","-0.03%"
"Mar 25, 2013","9,734.0","9,739.0","9,739.0","9,729.0","-0.09%"
"Mar 22, 2013","9,742.5","9,732.5","9,742.5","9,732.5","0.10%"
"Mar 21, 2013","9,733.0","9,721.0","9,733.0","9,719.0","0.09%"
"Mar 20, 2013","9,724.0","9,724.0","9,734.0","9,718.0","0.12%"
"Mar 19, 2013","9,712.0","9,712.0","9,713.0","9,705.0","0.01%"
"Mar 18, 2013","9,711.0","9,702.0","9,717.0","9,702.0","0.07%"
"Mar 15, 2013","9,704.5","9,700.5","9,704.5","9,696.5","0.02%"
"Mar 14, 2013","9,702.5","9,692.5","9,712.5","9,692.5","0.12%"
"Mar 13, 2013","9,690.5","9,689.5","9,698.5","9,689.5","-0.07%"
"Mar 12, 2013","9,697.0","9,697.0","9,697.0","9,697.0","0.00%"
"Mar 11, 2013","9,697.0","9,690.0","9,697.0","9,688.0","0.13%"
"Mar 08, 2013","9,684.5","9,687.5","9,689.5","9,684.5","-0.08%"
"Mar 07, 2013","9,692.5","9,692.5","9,698.5","9,692.5","0.05%"
"Mar 06, 2013","9,687.5","9,687.5","9,692.5","9,681.5","-0.05%"
"Mar 05, 2013","9,692.5","9,707.5","9,709.5","9,692.5","-0.14%"
"Mar 04, 2013","9,706.0","9,700.0","9,716.0","9,700.0","0.29%"
"Mar 01, 2013","9,677.5","9,669.5","9,677.5","9,669.5","0.14%"
"Feb 28, 2013","9,663.5","9,673.5","9,673.5","9,658.5","-0.23%"
"Feb 27, 2013","9,685.5","9,698.5","9,698.5","9,678.5","-0.22%"
"Feb 26, 2013","9,707.0","9,707.0","9,712.0","9,702.0","0.02%"
"Feb 25, 2013","9,705.0","9,713.0","9,713.0","9,704.0","-0.04%"
"Feb 22, 2013","9,709.0","9,706.0","9,714.0","9,700.0","0.07%"
"Feb 21, 2013","9,702.5","9,691.5","9,706.5","9,691.5","0.20%"
"Feb 20, 2013","9,683.0","9,688.0","9,706.0","9,683.0","-0.20%"
"Feb 19, 2013","9,702.5","9,702.5","9,715.5","9,702.5","0.23%"
"Feb 18, 2013","9,680.5","9,667.5","9,682.5","9,667.5","0.11%"
"Feb 15, 2013","9,669.5","9,662.5","9,685.5","9,662.5","0.10%"
"Feb 14, 2013","9,659.5","9,642.5","9,672.5","9,642.5","0.13%"
"Feb 13, 2013","9,646.5","9,632.5","9,647.5","9,632.5","0.01%"
"Feb 12, 2013","9,645.5","9,612.5","9,647.5","9,612.5","0.27%"
"Feb 11, 2013","9,620.0","9,655.0","9,665.0","9,605.0","-0.49%"
"Feb 08, 2013","9,667.0","9,692.0","9,702.0","9,667.0","-0.26%"
"Feb 07, 2013","9,692.5","9,712.5","9,727.5","9,692.5","-0.18%"
"Feb 06, 2013","9,710.0","9,675.0","9,710.0","9,675.0","0.36%"
"Feb 05, 2013","9,675.5","9,687.5","9,700.5","9,675.5","0.05%"
"Feb 04, 2013","9,670.5","9,682.5","9,689.5","9,652.5","-0.43%"
"Feb 01, 2013","9,712.5","9,702.5","9,782.5","9,702.5","0.15%"
"Jan 31, 2013","9,697.5","9,697.5","9,777.5","9,666.5","0.10%"
"Jan 30, 2013","9,687.5","9,687.5","9,772.5","9,686.5","0.10%"
"Jan 29, 2013","9,677.5","9,677.5","9,758.5","9,672.5","0.00%"
"Jan 28, 2013","9,677.5","9,667.5","9,737.5","9,666.5","0.26%"
"Jan 25, 2013","9,652.5","9,637.5","9,677.5","9,636.5","0.29%"
"Jan 24, 2013","9,625.0","9,625.0","9,625.0","9,625.0","0.00%"
"Jan 23, 2013","9,625.0","9,640.0","9,670.0","9,625.0","0.05%"
"Jan 22, 2013","9,620.0","9,640.0","9,671.0","9,620.0","0.03%"
"Jan 21, 2013","9,617.5","9,657.5","9,727.5","9,617.5","-0.13%"
"Jan 18, 2013","9,630.0","9,670.0","9,730.0","9,620.0","-0.20%"
"Jan 17, 2013","9,649.5","9,687.5","9,712.5","9,649.5","-0.06%"
"Jan 16, 2013","9,655.0","9,665.0","9,706.0","9,655.0","0.05%"
"Jan 15, 2013","9,650.0","9,690.0","9,740.0","9,650.0","0.16%"
"Jan 14, 2013","9,635.0","9,645.0","9,675.0","9,635.0","0.00%"
"Jan 11, 2013","9,635.0","9,705.0","9,705.0","9,634.0","-0.26%"
"Jan 10, 2013","9,660.0","9,710.0","9,719.0","9,660.0","0.00%"
"Jan 09, 2013","9,660.0","9,710.0","9,750.0","9,655.0","-0.10%"
"Jan 08, 2013","9,670.0","9,685.0","9,740.0","9,669.0","0.03%"
"Jan 07, 2013","9,667.5","9,662.5","9,707.5","9,662.5","0.08%"
"Jan 04, 2013","9,660.0","9,665.0","9,676.0","9,660.0","0.05%"
"Jan 03, 2013","9,655.0","9,660.0","9,680.0","9,653.0","0.05%"
"Jan 02, 2013","9,650.0","9,655.0","9,685.0","9,645.0","0.13%"
"Jan 01, 2013","9,637.5","9,637.5","9,637.5","9,637.5","0.00%"
"Dec 31, 2012","9,637.5","9,637.5","9,637.5","9,637.5","0.00%"
"Dec 28, 2012","9,637.5","9,667.5","9,691.5","9,637.5","-0.26%"
"Dec 27, 2012","9,662.5","9,677.5","9,707.5","9,662.5","0.05%"
"Dec 26, 2012","9,657.5","9,677.5","9,707.5","9,657.5","0.00%"
"Dec 25, 2012","9,657.5","9,657.5","9,657.5","9,657.5","0.00%"
"Dec 24, 2012","9,657.5","9,657.5","9,657.5","9,657.5","0.00%"
"Dec 21, 2012","9,657.5","9,677.5","9,692.5","9,657.5","0.05%"
"Dec 20, 2012","9,652.5","9,662.5","9,687.5","9,652.5","0.03%"
"Dec 19, 2012","9,650.0","9,652.0","9,670.0","9,650.0","0.07%"
"Dec 18, 2012","9,643.5","9,643.5","9,648.5","9,642.5","0.04%"
"Dec 17, 2012","9,640.0","9,645.0","9,646.0","9,640.0","0.03%"
"Dec 14, 2012","9,637.5","9,647.5","9,652.5","9,635.5","0.03%"
"Dec 13, 2012","9,635.0","9,635.0","9,650.0","9,635.0","0.05%"
"Dec 12, 2012","9,630.0","9,640.0","9,650.0","9,625.0","-0.05%"
"Dec 11, 2012","9,635.0","9,629.0","9,655.0","9,629.0","0.05%"
"Dec 10, 2012","9,630.0","9,615.0","9,655.0","9,615.0","0.10%"
"Dec 07, 2012","9,620.0","9,615.0","9,625.0","9,615.0","0.10%"
"Dec 06, 2012","9,610.0","9,605.0","9,625.0","9,605.0","0.10%"
"Dec 05, 2012","9,600.0","9,600.0","9,615.0","9,600.0","0.00%"
"Dec 04, 2012","9,600.0","9,605.0","9,615.0","9,600.0","0.05%"
"Dec 03, 2012","9,595.0","9,593.0","9,610.0","9,593.0","0.02%"
"Nov 30, 2012","9,593.5","9,605.5","9,610.5","9,589.5","-0.07%"
"Nov 29, 2012","9,600.0","9,610.0","9,615.0","9,595.0","0.00%"
"Nov 28, 2012","9,600.0","9,605.0","9,621.0","9,600.0","0.00%"
"Nov 27, 2012","9,600.0","9,600.0","9,605.0","9,585.0","0.00%"
"Nov 26, 2012","9,600.0","9,614.0","9,620.0","9,595.0","-0.13%"
"Nov 23, 2012","9,612.5","9,632.5","9,632.5","9,611.5","-0.16%"
"Nov 22, 2012","9,627.5","9,635.5","9,639.5","9,627.5","-0.08%"
"Nov 21, 2012","9,635.5","9,637.5","9,642.5","9,635.5","0.03%"
"Nov 20, 2012","9,633.0","9,636.0","9,640.0","9,633.0","0.03%"
"Nov 19, 2012","9,630.0","9,635.0","9,643.0","9,625.0","0.05%"
"Nov 16, 2012","9,625.0","9,625.0","9,625.0","9,625.0","0.00%"
"Nov 15, 2012","9,625.0","9,625.0","9,625.0","9,625.0","0.00%"
"Nov 14, 2012","9,625.0","9,635.0","9,640.0","9,625.0","0.00%"
"Nov 13, 2012","9,625.0","9,635.0","9,640.0","9,625.0","0.05%"
"Nov 12, 2012","9,620.0","9,635.0","9,640.0","9,620.0","0.00%"
"Nov 09, 2012","9,620.0","9,635.0","9,635.0","9,619.0","-0.10%"
"Nov 08, 2012","9,630.0","9,625.0","9,640.0","9,625.0","0.26%"
"Nov 07, 2012","9,605.0","9,640.0","9,640.0","9,595.0","-0.16%"
"Nov 06, 2012","9,620.0","9,635.0","9,635.0","9,620.0","0.00%"
"Nov 05, 2012","9,620.0","9,635.0","9,635.0","9,620.0","0.05%"
"Nov 02, 2012","9,615.0","9,620.0","9,634.0","9,615.0","-0.05%"
"Nov 01, 2012","9,620.0","9,625.0","9,635.0","9,620.0","0.16%"
"Oct 31, 2012","9,605.0","9,635.0","9,635.0","9,605.0","-0.10%"
"Oct 30, 2012","9,615.0","9,615.0","9,633.0","9,615.0","0.10%"
"Oct 29, 2012","9,605.0","9,615.0","9,617.0","9,605.0","0.00%"
"Oct 26, 2012","9,605.0","9,605.0","9,605.0","9,605.0","0.00%"
"Oct 25, 2012","9,605.0","9,620.0","9,620.0","9,605.0","-0.05%"
"Oct 24, 2012","9,610.0","9,610.0","9,615.0","9,605.0","0.03%"
"Oct 23, 2012","9,607.5","9,602.5","9,612.5","9,602.5","0.03%"
"Oct 22, 2012","9,605.0","9,595.0","9,605.0","9,595.0","0.13%"
"Oct 19, 2012","9,592.5","9,587.5","9,592.5","9,581.5","0.05%"
"Oct 18, 2012","9,588.0","9,575.0","9,595.0","9,575.0","0.15%"
"Oct 17, 2012","9,574.0","9,574.0","9,585.0","9,573.0","-0.11%"
"Oct 16, 2012","9,585.0","9,585.0","9,590.0","9,584.0","-0.05%"
"Oct 15, 2012","9,590.0","9,595.0","9,595.0","9,589.0","0.13%"
"Oct 12, 2012","9,577.5","9,587.5","9,607.5","9,572.5","-0.05%"
"Oct 11, 2012","9,582.5","9,602.5","9,607.5","9,577.5","-0.10%"
"Oct 10, 2012","9,592.0","9,605.0","9,610.0","9,591.0","0.00%"
"Oct 09, 2012","9,592.0","9,605.0","9,605.0","9,592.0","0.01%"
"Oct 08, 2012","9,591.0","9,575.0","9,591.0","9,575.0","0.02%"
"Oct 05, 2012","9,589.0","9,597.0","9,598.0","9,589.0","-0.01%"
"Oct 04, 2012","9,590.0","9,595.0","9,600.0","9,590.0","0.05%"
"Oct 03, 2012","9,585.0","9,590.0","9,590.0","9,585.0","0.05%"
"Oct 02, 2012","9,580.0","9,590.0","9,593.0","9,580.0","0.00%"
"Oct 01, 2012","9,580.0","9,590.0","9,595.0","9,580.0","0.10%"
"Sep 28, 2012","9,570.0","9,585.0","9,592.0","9,570.0","-0.05%"
"Sep 27, 2012","9,575.0","9,595.0","9,595.0","9,575.0","-0.10%"
"Sep 26, 2012","9,585.0","9,580.0","9,590.0","9,580.0","0.10%"
"Sep 25, 2012","9,575.0","9,585.0","9,585.0","9,575.0","0.13%"
"Sep 24, 2012","9,562.5","9,562.5","9,577.5","9,547.5","0.18%"
"Sep 21, 2012","9,545.0","9,550.0","9,560.0","9,544.0","0.05%"
"Sep 20, 2012","9,540.0","9,538.0","9,550.0","9,538.0","0.03%"
"Sep 19, 2012","9,537.5","9,527.5","9,555.5","9,527.5","0.37%"
"Sep 18, 2012","9,502.5","9,477.5","9,502.5","9,477.5","0.42%"
"Sep 17, 2012","9,462.5","9,477.5","9,477.5","9,445.5","-0.45%"
"Sep 14, 2012","9,505.0","9,580.0","9,580.0","9,505.0","-0.76%"
"Sep 13, 2012","9,577.5","9,577.5","9,597.5","9,577.5","0.10%"
"Sep 12, 2012","9,568.0","9,583.0","9,588.0","9,568.0","-0.10%"
"Sep 11, 2012","9,577.5","9,590.5","9,599.5","9,577.5","0.01%"
"Sep 10, 2012","9,577.0","9,585.0","9,593.0","9,577.0","0.07%"
"Sep 07, 2012","9,570.0","9,595.0","9,600.0","9,570.0","0.05%"
"Sep 06, 2012","9,565.0","9,590.0","9,595.0","9,565.0","-0.05%"
"Sep 05, 2012","9,570.0","9,590.0","9,598.0","9,570.0","-0.01%"
"Sep 04, 2012","9,571.0","9,580.0","9,591.0","9,570.0","0.38%"
"Sep 03, 2012","9,535.0","9,560.0","9,590.0","9,530.0","0.00%"
"Aug 31, 2012","9,535.0","9,575.0","9,575.0","9,530.0","-0.10%"
"Aug 30, 2012","9,545.0","9,565.0","9,585.0","9,545.0","-0.03%"
"Aug 29, 2012","9,547.5","9,537.5","9,575.5","9,537.5","0.13%"
"Aug 28, 2012","9,535.0","9,530.0","9,536.0","9,525.0","0.21%"
"Aug 27, 2012","9,515.0","9,515.0","9,520.0","9,505.0","0.11%"
"Aug 24, 2012","9,505.0","9,505.0","9,510.0","9,500.0","0.12%"
"Aug 23, 2012","9,494.0","9,481.0","9,499.0","9,481.0","0.04%"
"Aug 22, 2012","9,490.0","9,490.0","9,490.0","9,490.0","0.00%"
"Aug 21, 2012","9,490.0","9,490.0","9,490.0","9,490.0","0.00%"
"Aug 20, 2012","9,490.0","9,490.0","9,490.0","9,490.0","0.00%"
